id,full_name,first_name,last_name,is_active
77312,Wayne Kreklow,Wayne,Kreklow,FALSE
77313,Tom Kron,Tom,Kron,FALSE
77314,Tom Kropp,Tom,Kropp,FALSE
2420,Nenad Krstic,Nenad,Krstic,FALSE
1474,Larry Krystkowiak,Larry,Krystkowiak,FALSE
77316,Steve Kuberski,Steve,Kuberski,FALSE
77317,Leo Kubiak,Leo,Kubiak,FALSE
77318,Bruce Kuczenski,Bruce,Kuczenski,FALSE
77319,Frank Kudelka,Frank,Kudelka,FALSE
77320,John Kuester,John,Kuester,FALSE
77322,Ray Kuka,Ray,Kuka,FALSE
389,Toni Kukoc,Toni,Kukoc,FALSE
1629083,Arnoldas Kulboka,Arnoldas,Kulboka,FALSE
1630228,Jonathan Kuminga,Jonathan,Kuminga,TRUE
77323,Kevin Kunnert,Kevin,Kunnert,FALSE
77324,Mitch Kupchak,Mitch,Kupchak,FALSE
77325,Charles Kupec,Charles,Kupec,FALSE
1629066,Rodions Kurucs,Rodions,Kurucs,FALSE
201633,Rob Kurz,Rob,Kurz,FALSE
2825,Ibrahim Kutluay,Ibrahim,Kutluay,FALSE
1628398,Kyle Kuzma,Kyle,Kuzma,TRUE
203136,Ognjen Kuzmic,Ognjen,Kuzmic,FALSE
1627851,Mindaugas Kuzminskas,Mindaugas,Kuzminskas,FALSE
77327,Fred LaCour,Fred,LaCour,FALSE
1711,Raef LaFrentz,Raef,LaFrentz,FALSE
77328,Tom LaGarde,Tom,LaGarde,FALSE
1631222,Jake LaRavia,Jake,LaRavia,TRUE
1601,Rusty LaRue,Rusty,LaRue,FALSE
77340,Rudy LaRusso,Rudy,LaRusso,FALSE
203897,Zach LaVine,Zach,LaVine,TRUE
1627746,Skal Labissiere,Skal,Labissiere,FALSE
77326,Sam Lacey,Sam,Lacey,FALSE
363,Christian Laettner,Christian,Laettner,FALSE
201802,Oliver Lafayette,Oliver,Lafayette,FALSE
100263,Bill Laimbeer,Bill,Laimbeer,FALSE
77329,Pete Lalich,Pete,Lalich,FALSE
77330,Bo Lamar,Bo,Lamar,FALSE
1630237,Anthony Lamb,Anthony,Lamb,TRUE
203117,Doron Lamb,Doron,Lamb,FALSE
203087,Jeremy Lamb,Jeremy,Lamb,FALSE
77331,John Lambert,John,Lambert,FALSE
77332,Jeff Lamp,Jeff,Lamp,FALSE
2573,Maciej Lampe,Maciej,Lampe,FALSE
77333,Jim Lampley,Jim,Lampley,FALSE
2253,Sean Lampley,Sean,Lampley,FALSE
1629111,Jock Landale,Jock,Landale,TRUE
201171,Carl Landry,Carl,Landry,FALSE
202068,Marcus Landry,Marcus,Landry,FALSE
77334,Mark Landsberger,Mark,Landsberger,FALSE
77335,Jerome Lane,Jerome,Lane,FALSE
457,Andrew Lang,Andrew,Lang,FALSE
226,Antonio Lang,Antonio,Lang,FALSE
2591,James Lang,James,Lang,FALSE
1892,Trajan Langdon,Trajan,Langdon,FALSE
101247,Keith Langford,Keith,Langford,FALSE
1629641,Romeo Langford,Romeo,Langford,TRUE
2061,Dan Langhi,Dan,Langhi,FALSE
600005,Bob Lanier,Bob,Lanier,FALSE
77338,Stu Lantz,Stu,Lantz,FALSE
1627879,Nicolas Laprovittola,Nicolas,Laprovittola,FALSE
77339,York Larese,York,Larese,FALSE
203499,Shane Larkin,Shane,Larkin,FALSE
77341,John Laskowski,John,Laskowski,FALSE
201186,Stephane Lasme,Stephane,Lasme,FALSE
77342,Dave Lattin,Dave,Lattin,FALSE
968,Priest Lauderdale,Priest,Lauderdale,FALSE
77344,Rich Laurel,Rich,Laurel,FALSE
77345,Walt Lautenbach,Walt,Lautenbach,FALSE
203530,Joffrey Lauvergne,Joffrey,Lauvergne,FALSE
77346,Tony Lavelli,Tony,Lavelli,FALSE
77347,Bob Lavoy,Bob,Lavoy,FALSE
201151,Acie Law,Acie,Law,FALSE
1629724,Vic Law,Vic,Law,FALSE
202371,Gani Lawal,Gani,Lawal,FALSE
77348,Ed Lawrence,Ed,Lawrence,FALSE
1630639,A.J. Lawson,A.J.,Lawson,TRUE
1535,Jason Lawson,Jason,Lawson,FALSE
201951,Ty Lawson,Ty,Lawson,FALSE
1627774,Jake Layman,Jake,Layman,FALSE
77350,Dennis Layton,Dennis,Layton,FALSE
1627747,Caris LeVert,Caris,LeVert,TRUE
1628388,T.J. Leaf,T.J.,Leaf,FALSE
77351,Emanuel Leaks,Emanuel,Leaks,FALSE
77352,Hal Lear,Hal,Lear,FALSE
77353,Allen Leavell,Allen,Leavell,FALSE
77354,Jeff Lebo,Jeff,Lebo,FALSE
287,Eric Leckner,Eric,Leckner,FALSE
1629665,Jalen Lecque,Jalen,Lecque,FALSE
203495,Ricky Ledo,Ricky,Ledo,FALSE
77356,Butch Lee,Butch,Lee,FALSE
77357,Clyde Lee,Clyde,Lee,FALSE
201584,Courtney Lee,Courtney,Lee,FALSE
1627814,Damion Lee,Damion,Lee,TRUE
101135,David Lee,David,Lee,FALSE
77358,Doug Lee,Doug,Lee,FALSE
77359,George Lee,George,Lee,FALSE
77360,Greg Lee,Greg,Lee,FALSE
77361,Keith Lee,Keith,Lee,FALSE
77362,Kurk Lee,Kurk,Lee,FALSE
202723,Malcolm Lee,Malcolm,Lee,FALSE
77363,Rock Lee,Rock,Lee,FALSE
77364,Ron Lee,Ron,Lee,FALSE
77365,Russell Lee,Russell,Lee,FALSE
1630240,Saben Lee,Saben,Lee,TRUE
77366,Ed Leede,Ed,Leede,FALSE
77367,Hank Lefkowitz,Hank,Lefkowitz,FALSE
100,Tim Legler,Tim,Legler,FALSE
77369,George Lehmann,George,Lehmann,FALSE
1627215,Walt Lemon Jr.,Walt,Lemon Jr.,FALSE
203458,Alex Len,Alex,Len,TRUE
702,Voshon Lenard,Voshon,Lenard,FALSE
77371,Bob Leonard,Bob,Leonard,FALSE
77370,Gary Leonard,Gary,Leonard,FALSE
202695,Kawhi Leonard,Kawhi,Leonard,TRUE
203086,Meyers Leonard,Meyers,Leonard,TRUE
77372,Jim Les,Jim,Les,FALSE
202727,Travis Leslie,Travis,Leslie,FALSE
77373,Ronnie Lester,Ronnie,Lester,FALSE
77374,Clifford Lett,Clifford,Lett,FALSE
202720,Jon Leuer,Jon,Leuer,FALSE
77375,Andrew Levane,Andrew,Levane,FALSE
77376,Lafayette Lever,Lafayette,Lever,FALSE
77377,Cliff Levingston,Cliff,Levingston,FALSE
77385,Bobby Lewis,Bobby,Lewis,FALSE
736,Cedric Lewis,Cedric,Lewis,FALSE
77379,Fred Lewis,Fred,Lewis,FALSE
77380,Freddie Lewis,Freddie,Lewis,FALSE
77381,Grady Lewis,Grady,Lewis,FALSE
1631171,Justin Lewis,Justin,Lewis,TRUE
729,Martin Lewis,Martin,Lewis,FALSE
1900,Quincy Lewis,Quincy,Lewis,FALSE
77383,Ralph Lewis,Ralph,Lewis,FALSE
1740,Rashard Lewis,Rashard,Lewis,FALSE
77384,Reggie Lewis,Reggie,Lewis,FALSE
1630575,Scottie Lewis,Scottie,Lewis,FALSE
1630184,Kira Lewis Jr.,Kira,Lewis Jr.,TRUE
77386,Marcus Liberty,Marcus,Liberty,FALSE
77387,Todd Lichti,Todd,Lichti,FALSE
1630604,E.J. Liddell,E.J.,Liddell,TRUE
202732,DeAndre Liggins,DeAndre,Liggins,FALSE
77388,Bill Ligon,Bill,Ligon,FALSE
203081,Damian Lillard,Damian,Lillard,TRUE
202391,Jeremy Lin,Jeremy,Lin,FALSE
77389,Steve Lingenfelter,Steve,Lingenfelter,FALSE
175,Alton Lister,Alton,Lister,FALSE
1629642,Nassir Little,Nassir,Little,TRUE
1630587,Isaiah Livers,Isaiah,Livers,TRUE
988,Randy Livingston,Randy,Livingston,FALSE
2733,Shaun Livingston,Shaun,Livingston,FALSE
77392,Ron Livingstone,Ron,Livingstone,FALSE
1024,Horacio Llamas,Horacio,Llamas,FALSE
77394,Earl Lloyd,Earl,Lloyd,FALSE
77395,Lewis Lloyd,Lewis,Lloyd,FALSE
77396,Scott Lloyd,Scott,Lloyd,FALSE
77397,Bob Lochmueller,Bob,Lochmueller,FALSE
77398,Robert Lock,Robert,Lock,FALSE
77399,Darrell Lockhart,Darrell,Lockhart,FALSE
1100,Ian Lockhart,Ian,Lockhart,FALSE
77401,Kevin Loder,Kevin,Loder,FALSE
77402,Don Lofgran,Don,Lofgran,FALSE
1629155,Zach Lofton,Zach,Lofton,FALSE
1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,TRUE
77403,Johnny Logan,Johnny,Logan,FALSE
38,Brad Lohaus,Brad,Lohaus,FALSE
1609,Art Long,Art,Long,FALSE
3,Grant Long,Grant,Long,FALSE
1381,John Long,John,Long,FALSE
77406,Paul Long,Paul,Long,FALSE
1627848,Shawn Long,Shawn,Long,FALSE
26,Luc Longley,Luc,Longley,FALSE
1626172,Kevon Looney,Kevon,Looney,TRUE
201572,Brook Lopez,Brook,Lopez,TRUE
1732,Felipe Lopez,Felipe,Lopez,FALSE
2221,Raul Lopez,Raul,Lopez,FALSE
201577,Robin Lopez,Robin,Lopez,TRUE
943,Ryan Lorthridge,Ryan,Lorthridge,FALSE
77409,Jim Loscutoff,Jim,Loscutoff,FALSE
77410,Plummer Lott,Plummer,Lott,FALSE
77411,Kevin Loughery,Kevin,Loughery,FALSE
1629712,Didi Louzada,Didi,Louzada,FALSE
77412,Bob Love,Bob,Love,FALSE
201567,Kevin Love,Kevin,Love,TRUE
77413,Stan Love,Stan,Love,FALSE
77414,Clyde Lovellette,Clyde,Lovellette,FALSE
77415,Sidney Lowe,Sidney,Lowe,FALSE
77416,Chuck Lowery,Chuck,Lowery,FALSE
200768,Kyle Lowry,Kyle,Lowry,TRUE
1628070,Jordan Loyd,Jordan,Loyd,FALSE
77417,Al Lucas,Al,Lucas,FALSE
77418,Jerry Lucas,Jerry,Lucas,FALSE
77419,John Lucas,John,Lucas,FALSE
203564,Kalin Lucas,Kalin,Lucas,FALSE
77420,Maurice Lucas,Maurice,Lucas,FALSE
101249,John Lucas III,John,Lucas III,FALSE
77421,Ted Luckenbill,Ted,Luckenbill,FALSE
1731,Tyronn Lue,Tyronn,Lue,FALSE
77422,Jim Luisi,Jim,Luisi,FALSE
77423,Al Lujack,Al,Lujack,FALSE
77424,Phil Lumpkin,Phil,Lumpkin,FALSE
77425,Ray Lumpp,Ray,Lumpp,FALSE
1630994,Gabriel Lundberg,Gabriel,Lundberg,FALSE
1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,FALSE
1628399,Tyler Lydon,Tyler,Lydon,FALSE
1626168,Trey Lyles,Trey,Lyles,TRUE
248,George Lynch,George,Lynch,FALSE
77426,Kevin Lynch,Kevin,Lynch,FALSE
77427,Mike Lynn,Mike,Lynn,FALSE
1627815,Sheldon Mac,Sheldon,Mac,FALSE
1928,Todd MacCulloch,Todd,MacCulloch,FALSE
77430,Ronnie MacGilvray,Ronnie,MacGilvray,FALSE
931,Don MacLean,Don,MacLean,FALSE
77428,Mike Macaluso,Mike,Macaluso,FALSE
77429,Ed Macauley,Ed,Macauley,FALSE
203159,Scott Machado,Scott,Machado,FALSE
101178,Arvydas Macijauskas,Arvydas,Macijauskas,FALSE
77432,Ollie Mack,Ollie,Mack,FALSE
694,Sam Mack,Sam,Mack,FALSE
202714,Shelvin Mack,Shelvin,Mack,FALSE
1635,Malcolm Mackey,Malcolm,Mackey,FALSE
77435,Rudy Macklin,Rudy,Macklin,FALSE
202731,Vernon Macklin,Vernon,Macklin,FALSE
77436,Johnny Macknowski,Johnny,Macknowski,FALSE
1629133,Daryl Macon,Daryl,Macon,FALSE
1855,Mark Macon,Mark,Macon,FALSE
1629122,J.P. Macura,J.P.,Macura,FALSE
77438,Kyle Macy,Kyle,Macy,FALSE
77439,Jack Maddox,Jack,Maddox,FALSE
2432,Tito Maddox,Tito,Maddox,FALSE
1666,Gerald Madkins,Gerald,Madkins,FALSE
2058,Mark Madsen,Mark,Madsen,FALSE
77441,Norm Mager,Norm,Mager,FALSE
203705,Josh Magette,Josh,Magette,FALSE
1894,Corey Maggette,Corey,Maggette,FALSE
77442,Dave Magley,Dave,Magley,FALSE
2048,Jamaal Magloire,Jamaal,Magloire,FALSE
1630266,Will Magnay,Will,Magnay,FALSE
101133,Ian Mahinmi,Ian,Mahinmi,FALSE
77443,John Mahnken,John,Mahnken,FALSE
77444,Francis Mahoney,Francis,Mahoney,FALSE
328,Rick Mahorn,Rick,Mahorn,FALSE
105,Dan Majerle,Dan,Majerle,FALSE
200970,Renaldo Major,Renaldo,Major,FALSE
1627748,Thon Maker,Thon,Maker,FALSE
77447,Lionel Malamed,Lionel,Malamed,FALSE
1630177,Theo Maledon,Theo,Maledon,TRUE
117,Jeff Malone,Jeff,Malone,FALSE
252,Karl Malone,Karl,Malone,FALSE
77449,Moses Malone,Moses,Malone,FALSE
1074,Matt Maloney,Matt,Maloney,FALSE
77450,Steve Malovic,Steve,Malovic,FALSE
1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,TRUE
77451,Ted Manakas,Ted,Manakas,FALSE
77452,John Mandic,John,Mandic,FALSE
1630211,Karim Mane,Karim,Mane,FALSE
77453,Frank Mangiapane,Frank,Mangiapane,FALSE
986,Marcus Mann,Marcus,Mann,FALSE
1629611,Terance Mann,Terance,Mann,TRUE
1630544,Tre Mann,Tre,Mann,TRUE
330,Danny Manning,Danny,Manning,FALSE
77454,Ed Manning,Ed,Manning,FALSE
316,Richard Manning,Richard,Manning,FALSE
1630185,Nico Mannion,Nico,Mannion,FALSE
77456,Pace Mannion,Pace,Mannion,FALSE
77457,Nick Mantis,Nick,Mantis,FALSE
77459,Pete Maravich,Pete,Maravich,FALSE
77458,Peter Maravich,Peter,Maravich,FALSE
203906,Devyn Marble,Devyn,Marble,FALSE
77460,Roy Marble,Roy,Marble,FALSE
950,Stephon Marbury,Stephon,Marbury,FALSE
36,Sarunas Marciulionis,Sarunas,Marciulionis,FALSE
77462,Saul Mariaschin,Saul,Mariaschin,FALSE
77463,Jack Marin,Jack,Marin,FALSE
1890,Shawn Marion,Shawn,Marion,FALSE
1626246,Boban Marjanovic,Boban,Marjanovic,TRUE
1628374,Lauri Markkanen,Lauri,Markkanen,TRUE
200806,Damir Markota,Damir,Markota,FALSE
1752,Sean Marks,Sean,Marks,FALSE
77464,Harvey Marlatt,Harvey,Marlatt,FALSE
77465,Eric Marsh,Eric,Marsh,FALSE
77466,Jim Marsh,Jim,Marsh,FALSE
681,Donny Marshall,Donny,Marshall,FALSE
923,Donyell Marshall,Donyell,Marshall,FALSE
203088,Kendall Marshall,Kendall,Marshall,FALSE
1630230,Naji Marshall,Naji,Marshall,TRUE
101185,Rawle Marshall,Rawle,Marshall,FALSE
77467,Tom Marshall,Tom,Marshall,FALSE
77468,Vester Marshall,Vester,Marshall,FALSE
77481,Bill Martin,Bill,Martin,FALSE
77478,Bob Martin,Bob,Martin,FALSE
77469,Brian Martin,Brian,Martin,FALSE
1628997,Caleb Martin,Caleb,Martin,TRUE
201858,Cartier Martin,Cartier,Martin,FALSE
1628998,Cody Martin,Cody,Martin,TRUE
733,Cuonzo Martin,Cuonzo,Martin,FALSE
239,Darrick Martin,Darrick,Martin,FALSE
77473,Don Martin,Don,Martin,FALSE
77471,Donald Martin,Donald,Martin,FALSE
77472,Fernando Martin,Fernando,Martin,FALSE
1626185,Jarell Martin,Jarell,Martin,FALSE
77474,Jeff Martin,Jeff,Martin,FALSE
1629725,Jeremiah Martin,Jeremiah,Martin,FALSE
1629103,Kelan Martin,Kelan,Martin,FALSE
2030,Kenyon Martin,Kenyon,Martin,FALSE
2755,Kevin Martin,Kevin,Martin,FALSE
77475,Larue Martin,Larue,Martin,FALSE
77476,Mo Martin,Mo,Martin,FALSE
77477,Phil Martin,Phil,Martin,FALSE
77479,Ronald Martin,Ronald,Martin,FALSE
77480,Slater Martin,Slater,Martin,FALSE
1631213,Tyrese Martin,Tyrese,Martin,TRUE
1630231,Kenyon Martin Jr.,Kenyon,Martin Jr.,TRUE
469,Jamal Mashburn,Jamal,Mashburn,FALSE
77482,Al Masino,Al,Masino,FALSE
193,Anthony Mason,Anthony,Mason,FALSE
2046,Desmond Mason,Desmond,Mason,FALSE
1628412,Frank Mason III,Frank,Mason III,FALSE
2427,Roger Mason Jr.,Roger,Mason Jr.,FALSE
763,Tony Massenburg,Tony,Massenburg,FALSE
77483,Eddie Mast,Eddie,Mast,FALSE
1628999,Yante Maten,Yante,Maten,FALSE
1629726,Garrison Mathews,Garrison,Mathews,TRUE
1628493,Mangok Mathiang,Mangok,Mathiang,FALSE
1629751,Dakota Mathias,Dakota,Mathias,FALSE
1631097,Bennedict Mathurin,Bennedict,Mathurin,TRUE
77484,Wes Matthews,Wes,Matthews,FALSE
202083,Wesley Matthews,Wesley,Matthews,TRUE
77485,Ariel Maughan,Ariel,Maughan,FALSE
77486,Marlon Maxey,Marlon,Maxey,FALSE
1630178,Tyrese Maxey,Tyrese,Maxey,TRUE
101131,Jason Maxiell,Jason,Maxiell,FALSE
77487,Cedric Maxwell,Cedric,Maxwell,FALSE
137,Vernon Maxwell,Vernon,Maxwell,FALSE
77489,Don May,Don,May,FALSE
77490,Scott May,Scott,May,FALSE
101118,Sean May,Sean,May,FALSE
195,Lee Mayberry,Lee,Mayberry,FALSE
77492,Clyde Mayes,Clyde,Mayes,FALSE
77493,Tharon Mayes,Tharon,Mayes,FALSE
77495,Bill Mayfield,Bill,Mayfield,FALSE
77494,Ken Mayfield,Ken,Mayfield,FALSE
201953,Eric Maynor,Eric,Maynor,FALSE
201564,O.J. Mayo,O.J.,Mayo,FALSE
1630219,Skylar Mays,Skylar,Mays,FALSE
77496,Travis Mays,Travis,Mays,FALSE
77497,Matt Mazza,Matt,Mazza,FALSE
201601,Luc Mbah a Moute,Luc,Mbah a Moute,FALSE
2788,DJ Mbenga,DJ,Mbenga,FALSE
77498,Bob McAdoo,Bob,McAdoo,FALSE
203949,James Michael McAdoo,James Michael,McAdoo,FALSE
77499,Ken McBride,Ken,McBride,FALSE
1630540,Miles McBride,Miles,McBride,TRUE
1628769,Tahjere McCall,Tahjere,McCall,FALSE
203492,Ray McCallum,Ray,McCallum,FALSE
737,Bob McCann,Bob,McCann,FALSE
77500,Brendan McCann,Brendan,McCann,FALSE
77502,Mel McCants,Mel,McCants,FALSE
101119,Rashad McCants,Rashad,McCants,FALSE
77503,Mike McCarron,Mike,McCarron,FALSE
77504,Andre McCarter,Andre,McCarter,FALSE
77505,Willie McCarter,Willie,McCarter,FALSE
77506,Johnny McCarthy,Johnny,McCarthy,FALSE
77507,Howie McCarty,Howie,McCarty,FALSE
1820,Kelly McCarty,Kelly,McCarty,FALSE
962,Walter McCarty,Walter,McCarty,FALSE
1043,Amal McCaskill,Amal,McCaskill,FALSE
1627775,Patrick McCaw,Patrick,McCaw,FALSE
77509,Dwayne McClain,Dwayne,McClain,FALSE
77510,Ted McClain,Ted,McClain,FALSE
2082,Dan McClintock,Dan,McClintock,FALSE
77512,Jack McCloskey,Jack,McCloskey,FALSE
45,George McCloud,George,McCloud,FALSE
1630644,Mac McClung,Mac,McClung,TRUE
203468,CJ McCollum,CJ,McCollum,TRUE
77513,John McConathy,John,McConathy,FALSE
77514,Paul McConnell,Paul,McConnell,FALSE
204456,T.J. McConnell,T.J.,McConnell,TRUE
77515,Keith McCord,Keith,McCord,FALSE
77516,Tim McCormick,Tim,McCormick,FALSE
1741,Jelani McCoy,Jelani,McCoy,FALSE
77517,Paul McCracken,Paul,McCracken,FALSE
200840,Chris McCray,Chris,McCray,FALSE
1622,Rodney McCray,Rodney,McCray,FALSE
77518,Scooter McCray,Scooter,McCray,FALSE
1628571,Erik McCree,Erik,McCree,FALSE
1626191,Chris McCullough,Chris,McCullough,FALSE
77520,John McCullough,John,McCullough,FALSE
723,Clint McDaniel,Clint,McDaniel,FALSE
1365,Xavier McDaniel,Xavier,McDaniel,FALSE
1630183,Jaden McDaniels,Jaden,McDaniels,TRUE
1629667,Jalen McDaniels,Jalen,McDaniels,TRUE
77523,Jim McDaniels,Jim,McDaniels,FALSE
203909,KJ McDaniels,KJ,McDaniels,FALSE
203926,Doug McDermott,Doug,McDermott,TRUE
1630253,Sean McDermott,Sean,McDermott,FALSE
77524,Ben McDonald,Ben,McDonald,FALSE
77525,Glenn McDonald,Glenn,McDonald,FALSE
1075,Michael McDonald,Michael,McDonald,FALSE
77527,Hank McDowell,Hank,McDowell,FALSE
686,Antonio McDyess,Antonio,McDyess,FALSE
77528,Jim McElroy,Jim,McElroy,FALSE
200829,Ivan McFarlin,Ivan,McFarlin,FALSE
77529,Mel McGaha,Mel,McGaha,FALSE
203956,Mitch McGary,Mitch,McGary,FALSE
201580,JaVale McGee,JaVale,McGee,TRUE
77530,Mike McGee,Mike,McGee,FALSE
77531,Bill McGill,Bill,McGill,FALSE
77532,George McGinnis,George,McGinnis,FALSE
77533,Jon McGlocklin,Jon,McGlocklin,FALSE
1631121,Bryce McGowens,Bryce,McGowens,TRUE
1503,Tracy McGrady,Tracy,McGrady,FALSE
77534,Gil McGregor,Gil,McGregor,FALSE
1630787,Cameron McGriff,Cameron,McGriff,FALSE
203585,Rodney McGruder,Rodney,McGruder,TRUE
77536,Al McGuire,Al,McGuire,FALSE
77535,Allie McGuire,Allie,McGuire,FALSE
77537,Dick McGuire,Dick,McGuire,FALSE
201187,Dominic McGuire,Dominic,McGuire,FALSE
1450,Kevin McHale,Kevin,McHale,FALSE
29,Jim McIlvaine,Jim,McIlvaine,FALSE
976,Jeff McInnis,Jeff,McInnis,FALSE
77540,Kenny McIntosh,Kenny,McIntosh,FALSE
77541,Kevin McKenna,Kevin,McKenna,FALSE
77542,Forrest McKenzie,Forrest,McKenzie,FALSE
77543,Stan McKenzie,Stan,McKenzie,FALSE
365,Derrick McKey,Derrick,McKey,FALSE
243,Aaron McKie,Aaron,McKie,FALSE
77547,Billy McKinney,Billy,McKinney,FALSE
77545,Carlton McKinney,Carlton,McKinney,FALSE
77546,Horace McKinney,Horace,McKinney,FALSE
203590,Trey McKinney-Jones,Trey,McKinney-Jones,FALSE
1628035,Alfonzo McKinnie,Alfonzo,McKinnie,FALSE
1630605,JaQuori McLaughlin,JaQuori,McLaughlin,FALSE
1629162,Jordan McLaughlin,Jordan,McLaughlin,TRUE
203463,Ben McLemore,Ben,McLemore,FALSE
77548,Mccoy McLemore,Mccoy,McLemore,FALSE
77549,George McLeod,George,McLeod,FALSE
2693,Keith McLeod,Keith,McLeod,FALSE
1728,Roshown McLeod,Roshown,McLeod,FALSE
77551,Jack McMahon,Jack,McMahon,FALSE
203,Nate McMillan,Nate,McMillan,FALSE
77553,Tom McMillen,Tom,McMillen,FALSE
77554,Jim McMillian,Jim,McMillian,FALSE
77555,Shellie McMillon,Shellie,McMillon,FALSE
77556,Mal McMullan,Mal,McMullan,FALSE
77557,Chet McNabb,Chet,McNabb,FALSE
77558,Mark McNamara,Mark,McNamara,FALSE
77559,Joe McNamee,Joe,McNamee,FALSE
202077,Jerel McNeal,Jerel,McNeal,FALSE
77560,Chris McNealy,Chris,McNealy,FALSE
77562,Bob McNeill,Bob,McNeill,FALSE
77561,Larry McNeill,Larry,McNeill,FALSE
77563,Carl McNulty,Carl,McNulty,FALSE
2101,Paul McPherson,Paul,McPherson,FALSE
77565,Cozell McQueen,Cozell,McQueen,FALSE
203895,Jordan McRae,Jordan,McRae,FALSE
77566,Thales McReynolds,Thales,McReynolds,FALSE
201177,Josh McRoberts,Josh,McRoberts,FALSE
77567,Eric McWilliams,Eric,McWilliams,FALSE
77568,George Mearns,George,Mearns,FALSE
2098,Slava Medvedenko,Slava,Medvedenko,FALSE
1577,Darnell Mee,Darnell,Mee,FALSE
201975,Jodie Meeks,Jodie,Meeks,FALSE
77570,Cliff Meely,Cliff,Meely,FALSE
77571,Scott Meents,Scott,Meents,FALSE
77572,Dick Mehen,Dick,Mehen,FALSE
77573,Don Meineke,Don,Meineke,FALSE
77574,Carl Meinhold,Carl,Meinhold,FALSE
1626257,Salah Mejri,Salah,Mejri,FALSE
203539,Gal Mekel,Gal,Mekel,FALSE
77576,Bill Melchionni,Bill,Melchionni,FALSE
77575,Gary Melchionni,Gary,Melchionni,FALSE
1629740,Nicolo Melli,Nicolo,Melli,FALSE
203097,Fab Melo,Fab,Melo,FALSE
1629001,De'Anthony Melton,De'Anthony,Melton,TRUE
77577,Ed Melvin,Ed,Melvin,FALSE
77578,Dean Meminger,Dean,Meminger,FALSE
77579,Chuck Mencel,Chuck,Mencel,FALSE
77580,John Mengelt,John,Mengelt,FALSE
77581,Ken Menke,Ken,Menke,FALSE
200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,FALSE
1500,Ron Mercer,Ron,Mercer,FALSE
77582,Joe Meriweather,Joe,Meriweather,FALSE
77583,Porter Meriwether,Porter,Meriwether,FALSE
1630241,Sam Merrill,Sam,Merrill,TRUE
77584,Tom Meschery,Tom,Meschery,FALSE
1629002,Chimezie Metu,Chimezie,Metu,TRUE
684,Loren Meyer,Loren,Meyer,FALSE
77586,Dave Meyers,Dave,Meyers,FALSE
77587,Stan Miasek,Stan,Miasek,FALSE
77588,Larry Micheaux,Larry,Micheaux,FALSE
1626175,Jordan Mickey,Jordan,Mickey,FALSE
203114,Khris Middleton,Khris,Middleton,TRUE
77589,Zigmund Mihalik,Zigmund,Mihalik,FALSE
2036,Chris Mihm,Chris,Mihm,FALSE
1628450,Eric Mika,Eric,Mika,FALSE
77590,Ed Mikan,Ed,Mikan,FALSE
600012,George Mikan,George,Mikan,FALSE
77591,Larry Mikan,Larry,Mikan,FALSE
77593,Vern Mikkelsen,Vern,Mikkelsen,FALSE
77594,Al Miksis,Al,Miksis,FALSE
101223,Aaron Miles,Aaron,Miles,FALSE
101139,CJ Miles,CJ,Miles,FALSE
2032,Darius Miles,Darius,Miles,FALSE
77596,Eddie Miles,Eddie,Miles,FALSE
1527,Marko Milic,Marko,Milic,FALSE
2545,Darko Milicic,Darko,Milicic,FALSE
77598,Nat Militzok,Nat,Militzok,FALSE
1889,Andre Miller,Andre,Miller,FALSE
292,Anthony Miller,Anthony,Miller,FALSE
77605,Bill Miller,Bill,Miller,FALSE
77603,Bob Miller,Bob,Miller,FALSE
1802,Brad Miller,Brad,Miller,FALSE
203121,Darius Miller,Darius,Miller,FALSE
77602,Dick Miller,Dick,Miller,FALSE
77599,Eddie Miller,Eddie,Miller,FALSE
77600,Harry Miller,Harry,Miller,FALSE
77601,Jay Miller,Jay,Miller,FALSE
1626259,Malcolm Miller,Malcolm,Miller,FALSE
2034,Mike Miller,Mike,Miller,FALSE
932,Oliver Miller,Oliver,Miller,FALSE
203113,Quincy Miller,Quincy,Miller,FALSE
397,Reggie Miller,Reggie,Miller,FALSE
77604,Walt Miller,Walt,Miller,FALSE
168,Chris Mills,Chris,Mills,FALSE
77606,John Mills,John,Mills,FALSE
201988,Patty Mills,Patty,Mills,TRUE
371,Terry Mills,Terry,Mills,FALSE
202407,Elijah Millsap,Elijah,Millsap,FALSE
200794,Paul Millsap,Paul,Millsap,FALSE
1629003,Shake Milton,Shake,Milton,TRUE
114,Harold Miner,Harold,Miner,FALSE
77609,Dirk Minniefield,Dirk,Minniefield,FALSE
77610,Dave Minor,Dave,Minor,FALSE
65,Greg Minor,Greg,Minor,FALSE
77612,Mark Minor,Mark,Minor,FALSE
1631169,Josh Minott,Josh,Minott,TRUE
202703,Nikola Mirotic,Nikola,Mirotic,FALSE
77613,Wat Misaka,Wat,Misaka,FALSE
1954,Jason Miskiri,Jason,Miskiri,FALSE
1630558,Davion Mitchell,Davion,Mitchell,TRUE
1628378,Donovan Mitchell,Donovan,Mitchell,TRUE
77615,Mike Mitchell,Mike,Mitchell,FALSE
